Device,Element,Linac Z (m)*,Control System Name*,PS String,PS Config,Imin Val,Imin Uom,Imax Val,Imax Uom,Bmin Val,Bmin Uom,Bmax Val,Bmax Uom
QUAD,QHXH39,3670.978708,QUAD:UNDH:3980,,Individual,-6.0055553,A,6.0037181,A,-43.116726,kG,43.001793,kG
QUAD,QHXH26,3618.81461,QUAD:UNDH:2680,,Individual,-6.0056844,A,6.0039237,A,-43.113421,kG,43.079503,kG
XCOR,XCHX27,3622.827233,XCOR:UNDH:2780,,Individual,-1,A,1,A,-0.006172744,kG-m,0.006172744,kG-m
XCOR,XCHX42,3683.016577,XCOR:UNDH:4280,,Individual,-1,A,1,A,-0.00612222,kG-m,0.00612222,kG-m
XCOR,XCHX34,3650.915594,XCOR:UNDH:3480,,Individual,-1,A,1,A,-0.006202298,kG-m,0.006202298,kG-m
YCOR,YCHX16,3578.688381,YCOR:UNDH:1680,,Individual,-1,A,1,A,-0.006091108,kG-m,0.006091108,kG-m
YCOR,YCHX30,3634.865102,YCOR:UNDH:3080,,Individual,-1,A,1,A,-0.006040492,kG-m,0.006040492,kG-m
XCOR,XCHX19,3590.72625,XCOR:UNDH:1980,,Individual,-1,A,1,A,-0.006164554,kG-m,0.006164554,kG-m
XCOR,XCHX21,3598.884879,XCOR:UNDH:2180,,Individual,-1,A,1,A,-0.006179828,kG-m,0.006179828,kG-m
YCOR,YCHX21,3598.884879,YCOR:UNDH:2180,,Individual,-1,A,1,A,-0.00607207,kG-m,0.00607207,kG-m
XCOR,XCHX33,3646.902971,XCOR:UNDH:3380,,Individual,-1,A,1,A,-0.006194512,kG-m,0.006194512,kG-m
YCOR,YCHX44,3691.041823,YCOR:UNDH:4480,,Individual,-1,A,1,A,-0.006171295,kG-m,0.006171295,kG-m
XCOR,XCHX41,3679.003954,XCOR:UNDH:4180,,Individual,-1,A,1,A,-0.006172157,kG-m,0.006172157,kG-m
YCOR,YCHX41,3679.003954,YCOR:UNDH:4180,,Individual,-1,A,1,A,-0.006089028,kG-m,0.006089028,kG-m
YCOR,YCSX41,3677.61381,YCOR:UNDS:4180,,Individual,-1,A,1,A,-0.007125307,kG-m,0.007125307,kG-m
YCOR,YCSX42,3682.013762,YCOR:UNDS:4280,,Individual,-1,A,1,A,-0.006662523,kG-m,0.006662523,kG-m
YCOR,YCSX32,3638.014242,YCOR:UNDS:3280,,Individual,-1,A,1,A,-0.007071144,kG-m,0.007071144,kG-m
YCOR,YCSX34,3646.814146,YCOR:UNDS:3480,,Individual,-1,A,1,A,-0.005799054,kG-m,0.005799054,kG-m
XCOR,XCSX31,3633.61429,XCOR:UNDS:3180,,Individual,-1,A,1,A,-0.006198366,kG-m,0.006198366,kG-m
YCOR,YCHX20,3594.738873,YCOR:UNDH:2080,,Individual,-1,A,1,A,-0.006379602,kG-m,0.006379602,kG-m
QUAD,QM01,2031.309259,QUAD:IN20:631,,Individual,-12,A,12,A,-20,kG,20,kG
QUAD,QM03,2034.278315,QUAD:IN20:771,,Individual,-12,A,12,A,-20,kG,20,kG
QUAD,QS01,2034.524652,QUAD:IN20:941,,Individual,-12,A,12,A,-20,kG,20,kG
QUAD,QA11,2037.9952,QUAD:LI21:131,,Individual,-12,A,12,A,-20,kG,20,kG
QUAD,Q21201,2045.434009,QUAD:LI21:201,,Individual,0,A,37.5,A,-21.17318,kG,0,kG
QUAD,CQ11,2046.589845,QUAD:LI21:221,,Individual,-6,A,6,A,-1.2,kG,1.2,kG
QUAD,Q21501,2081.2972,QUAD:LI21:501,,Individual,0,A,37.5,A,-21.17318,kG,0,kG
QUAD,Q23701,2309.186,QUAD:LI23:701,,Individual,0,A,37.5,A,-21.17318,kG,0,kG
QUAD,Q24201,2349.064,QUAD:LI24:201,,Individual,0,A,37.5,A,0,kG,21.17318,kG
QUAD,Q24501,2386.0972,QUAD:LI24:501,,Individual,0,A,37.5,A,-21.17318,kG,0,kG
QUAD,Q25201,2450.664,QUAD:LI25:201,,Individual,0,A,37.5,A,0,kG,21.17318,kG
QUAD,Q25601,2500.0416,QUAD:LI25:601,,Individual,0,A,37.5,A,0,kG,21.17318,kG
QUAD,Q26801,2626.3304,QUAD:LI26:801,,Individual,0,A,37.5,A,0,kG,21.17318,kG
QUAD,Q28201,2755.464,QUAD:LI28:201,,Individual,0,A,37.5,A,0,kG,21.17318,kG
QUAD,Q28801,2829.5304,QUAD:LI28:801,,Individual,0,A,37.5,A,0,kG,21.17318,kG
QUAD,Q29801,2931.1304,QUAD:LI29:801,,Individual,0,A,37.5,A,0,kG,21.17318,kG
SOLN,SOL1BK,2017.911482,SOLN:IN20:111,,Individual,-5,A,5,A,-0.087,kG,0.087,kG
SOLN,SOL1,2018.072045,SOLN:IN20:121,,Individual,0,A,194,A,0,kG-m,0.55,kG-m
QUAD,SQ01,2018.072044,QUAD:IN20:122,,Individual,-10,A,10,A,-0.015,kG,0.015,kG
XCOR,XC22402,2170.96,XCOR:LI22:402,,Individual,-6,A,6,A,-0.07,kG-m,0.07,kG-m
XCOR,XC22502,2183.31,XCOR:LI22:502,,Individual,-6,A,6,A,-0.07,kG-m,0.07,kG-m
XCOR,XC22702,2208,XCOR:LI22:702,,Individual,-6,A,6,A,-0.07,kG-m,0.07,kG-m
XCOR,XC22900,2231.53,XCOR:LI22:900,,Individual,-6,A,6,A,-0.07,kG-m,0.07,kG-m
XCOR,XC23602,2297.25,XCOR:LI23:602,,Individual,-6,A,6,A,-0.07,kG-m,0.07,kG-m
XCOR,XC24302,2361.82,XCOR:LI24:302,,Individual,-6,A,6,A,-0.0624,kG-m,0.06243,kG-m
XCOR,XC25202,2451.1974,XCOR:LI25:202,,Individual,-6,A,6,A,-0.06243,kG-m,0.06243,kG-m
XCOR,XC25802,2525.14,XCOR:LI25:802,,Individual,-6,A,6,A,-0.0624,kG-m,0.06243,kG-m
XCOR,XC27402,2678.96,XCOR:LI27:402,,Individual,-6,A,6,A,-0.0624,kG-m,0.06243,kG-m
XCOR,XC28302,2768.22,XCOR:LI28:302,,Individual,-6,A,6,A,-0.06243,kG-m,0.06243,kG-m
XCOR,XC28602,2805.25,XCOR:LI28:602,,Individual,-6,A,6,A,-0.06243,kG-m,0.06243,kG-m
XCOR,XCBSYQ3,3113.230346,XCOR:BSYH:452,,Individual,-6,A,6,A,-0.06,kG-m,0.06,kG-m
YCOR,YC22503,2183.56,YCOR:LI22:503,,Individual,-6,A,6,A,-0.07,kG-m,0.07,kG-m
YCOR,YC23403,2272.937,YCOR:LI23:403,,Individual,-6,A,6,A,-0.07,kG-m,0.07,kG-m
YCOR,YC23900,2333.38,YCOR:LI23:900,,Individual,-6,A,6,A,-0.07,kG-m,0.07,kG-m
YCOR,YC28403,2780.9053,YCOR:LI28:403,,Individual,-6,A,6,A,-0.06243,kG-m,0.06243,kG-m
YCOR,YCQT42,3397.052179,YCOR:LTUH:593,,Individual,-6,A,6,A,-0.0895,kG-m,0.0895,kG-m
BEND,BY1,3227.196765,BEND:LTUH:125,BY1,String Main,0,A,9.9,A,0.097,GeV/c,17.5,GeV/c
QUAD,QT33,3361.981888,QUAD:LTUH:495,QT11,String,0,A,73.1,A,-140,kG,-0.99,kG
QUAD,QT41,3394.870809,QUAD:LTUH:585,QT11,String,0,A,73.1,A,-140,kG,-0.99,kG
QUAD,QE32,3450.81381,QUAD:LTUH:730,QE31,String,0,A,15,A,-25,kG,-0.305,kG
XCOR,XC03,2021.3179,XCOR:IN20:341,,Individual,-12,A,12,A,-0.007,kG-m,0.007,kG-m
XCOR,XC21191,2044.758199,XCOR:LI21:191,,Individual,-12,A,12,A,-0.008,kG-m,0.008,kG-m
XCOR,XCDL11,3240.082925,XCOR:LTUS:148,,Individual,-6,A,6,A,-0.06,kG-m,0.06,kG-m
XCOR,XCVB2B,3378.439999,XCOR:LTUS:548,,Individual,-6,A,6,A,-0.06,kG-m,0.06,kG-m
XCOR,XCVM3B,3389.190216,XCOR:LTUS:568,,Individual,-6,A,6,A,-0.06,kG-m,0.06,kG-m
YCOR,YCCUS3,3117.268355,YCOR:CLTS:471,,Individual,-6,A,6,A,-0.06,kG-m,0.06,kG-m
YCOR,YCCUS6,3127.624366,YCOR:CLTS:533,,Individual,-6,A,6,A,-0.06,kG-m,0.06,kG-m
YCOR,YCDDB,3750.831653,YCOR:DMPS:440,,Individual,-6,A,6,A,-0.109,kG-m,0.109,kG-m
YCOR,YC03,2021.3179,YCOR:IN20:342,,Individual,-12,A,12,A,-0.007,kG-m,0.007,kG-m
YCOR,YC04,2022.579807,YCOR:IN20:382,,Individual,-12,A,12,A,-0.007,kG-m,0.007,kG-m
YCOR,YC06,2027.039781,YCOR:IN20:492,,Individual,-10,A,10,A,-0.012,kG-m,0.012,kG-m
YCOR,YCG1,2018.682691,YCOR:IN20:812,,Individual,-8,A,8,A,-0.0016,kG-m,0.0016,kG-m
YCOR,YC21174,2043.499903,YCOR:LI21:174,,Individual,-6,A,6,A,-0.015,kG-m,0.015,kG-m
YCOR,YCVM4B,3391.074941,YCOR:LTUS:577,,Individual,-6,A,6,A,-0.109,kG-m,0.109,kG-m
YCOR,YCE32B,3450.323815,YCOR:LTUS:729,,Individual,-6,A,6,A,-0.06,kG-m,0.06,kG-m
BEND,BX10751,1017.760732,BEND:IN10:751,BX10751,String Main,0,A,300,A,0.0002,GeV/c,0.1875,GeV/c
BEND,BX10661,1016.079519,BEND:IN10:661,BX10751,String,0,A,300,A,0.0002,GeV/c,0.1876,GeV/c
BEND,BCX11338,1043.3299,BEND:LI11:338,BCX11331,String,0,A,350,A,0.0008,GeV/c,0.3693,GeV/c
SOLN,SOL10121,1002.435607,SOLN:IN10:121,,Individual,0.04,A,240,A,0.00146,kG-m,0.6787,kG-m
QUAD,QM11312,1039.374799,QUAD:LI11:312,,Individual,-12,A,12,A,-7.0453,kG,6.649,kG
QUAD,Q12201,1129.864,LI12:QUAD:201,,Individual,0,A,20,A,0.5402,kG,11.3934,kG
QUAD,Q12701,1191.586,LI12:QUAD:701,,Individual,0,A,20,A,-0.5402,kG,-11.3936,kG
QUAD,Q13801,1305.5304,LI13:QUAD:801,,Individual,0,A,20,A,0.5404,kG,11.3993,kG
QUAD,Q13901,1318.1939,LI13:QUAD:901,,Individual,0,A,20,A,-0.5404,kG,-11.3995,kG
QUAD,QM14715,1396.826701,QUAD:LI14:715,,Individual,0,A,110,A,0.2575,kG,62.268,kG
QUAD,QM14891,1421.3111,QUAD:LI14:891,,Individual,0,A,110,A,0.2575,kG,62.268,kG
QUAD,Q15201,1434.664,LI15:QUAD:201,,Individual,0,A,20,A,0.5411,kG,11.4142,kG
QUAD,Q18401,1764.1528,LI18:QUAD:401,,Individual,0,A,20,A,0.5417,kG,11.4254,kG
QUAD,Q18801,1813.5304,LI18:QUAD:801,,Individual,0,A,220,A,0.5417,kG,106.4878,kG
QUAD,CQ14866,1417.840965,QUAD:LI14:866,,Individual,-6,A,6,A,-2.4305,kG,2.3946,kG
QUAD,QFXL1,3438.204123,QUAD:LTUS:725,,Individual,0,A,110,A,-62.1054,kG,-0.2086,kG
BEND,BRDAS1,2998,BEND:DASEL:415,,Individual,0,A,200,A,0.0355,GeV/c,11.1077,GeV/c
QUAD,QDAS1B,2966.953398,QUAD:DASEL:300,QDAS1A,String,0,A,190,A,-28.3704,kG,-0.1128,kG
QUAD,QBP20,1965.731303,QUAD:BPN20:400,QBP10,String,0,A,30,A,-4.5112,kG,-0.1037,kG
QUAD,QBP21,2067.331303,QUAD:BPN21:400,QBP10,String,0,A,30,A,0.1052,kG,4.5121,kG
QUAD,QBP27,2676.931303,QUAD:BPN27:400,,Individual,0,A,30,A,0.1052,kG,4.5121,kG
YCOR,YCBP16,1560.695933,YCOR:BPN16:409,,Individual,-6,A,6,A,-0.018934093,kG-m,0.018934093,kG-m
XCOR,XCBP17,1662.067333,XCOR:BPN17:406,,Individual,-6,A,6,A,-0.018934093,kG-m,0.018934093,kG-m
YCOR,YCBP21,2068.695933,YCOR:BPN21:409,,Individual,-6,A,6,A,-0.018934093,kG-m,0.018934093,kG-m
XCOR,XCBP26,2576.467333,XCOR:BPN26:406,,Individual,-2,A,2,A,-0.015597242,kG-m,0.015597242,kG-m
YCOR,YCBP27,2678.295933,YCOR:BPN27:409,,Individual,-6,A,6,A,-0.046791725,kG-m,0.046791725,kG-m
XCOR,XCDOG7,729.333373,XCOR:DOG:212,,Individual,-2,A,2,A,-0.020986359,kG-m,0.020986359,kG-m
YCOR,YCDOG2,683.195894,YCOR:DOG:137,,Individual,-2,A,2,A,-0.020986359,kG-m,0.020986359,kG-m
YCOR,YCDOG6,719.313595,YCOR:DOG:193,,Individual,-2,A,2,A,-0.020986359,kG-m,0.020986359,kG-m
YCOR,YCL2P,772.153175,YCOR:DOG:281,,Individual,-1,A,1,A,-0.010493179,kG-m,0.010493179,kG-m
XCOR,XCX01,649.7967,XCOR:EXT:368,,Individual,-2,A,2,A,-0.020986359,kG-m,0.020986359,kG-m
KICK,BKRAPM2,3119.586514,KICK:BSYH:483,,Individual,0,A,1000,A,0,kG-m,11.26,kG-m
YCOR,YCSP2H,2852.590079,YCOR:SPH:346,,Individual,-2,A,2,A,-0.021,kG-m,0.021,kG-m
XCOR,XCSP7H,2957.372146,XCOR:SPH:684,,Individual,-2,A,2,A,-0.021,kG-m,0.021,kG-m
XCOR,XCSP9H,3006.459246,XCOR:SPH:844,,Individual,-2,A,2,A,-0.021,kG-m,0.021,kG-m
YCOR,YCSP10H,3026.83202,YCOR:SPH:917,,Individual,-2,A,2,A,-0.021,kG-m,0.021,kG-m
XCOR,XCSP1D,2958.556603,XCOR:SPD:688,,Individual,-6,A,6,A,-0.1091,kG-m,0.1091,kG-m
XCOR,XCSP3D,3043.224172,XCOR:SPD:964,,Individual,-6,A,6,A,-0.1091,kG-m,0.1091,kG-m
XCOR,XCSP5S,2964.156544,XCOR:SPS:706,,Individual,-6,A,6,A,-0.1091,kG-m,0.1091,kG-m
BEND,BCX32B3,3355.075579,BEND:LTUS:477,BCX32B2,String,0,A,250,A,0.0149,kG-m,4.5193,kG-m
BEND,BCX364,3364.807637,BEND:LTUH:508,BCX362,String,0,A,250,A,0.0128,kG-m,4.5111,kG-m
BEND,BCX321,3292.687714,BEND:LTUH:300,BCX322,String,0,A,250,A,0.0133,kG-m,4.5052,kG-m
BEND,BCX31B1,3245.24204,BEND:LTUS:165,BCX31B2,String,0,A,250,A,0.0128,kG-m,4.5218,kG-m
BEND,BYSP1D,2968.227003,BEND:SPD:719,BYSP2D,String,0,A,200,A,0.0845,GeV/c,24.2201,GeV/c
BEND,BCX14,129.40562,BEND:BC1B:800,BCX12,String,0,A,375,A,0.005,kG-m,1.2079,kG-m
BEND,BYD2B,3737.648566,BEND:DMPS:410,BYD1B,String,0,A,200,A,0.027,GeV/c,15.7564,GeV/c
BEND,BYD3,3739.347097,BEND:DMPH:420,BYD1,String,0,A,300,A,0.1058,GeV/c,22.6455,GeV/c
KICK,BKRCUS,3059.608228,KICK:CLTS:185,,Individual,0,A,290,A,0.037,GeV/c,10.4414,GeV/c
KICK,BYKIK2S,3311.032167,KICK:LTUS:360,BYKIK1S,String,0,A,250,A,0.0495,GeV/c,18.6073,GeV/c
BEND,BCX23,346.303952,BEND:BC2B:600,BCX22,String,0,A,125,A,0.0196,kG-m,5.493,kG-m
BEND,BRCUSDC2,3060.624998,BEND:CLTS:190,BRCUSDC1,String,0,A,6,A,0.3037,GeV/c,17.8976,GeV/c
QUAD,QDL20,3352.847179,QUAD:LTUS:470,,Individual,0,A,200,A,-101.3244,kG,-0.2558,kG
QUAD,QEM1B,3400.753505,QUAD:LTUS:620,,Individual,-200,A,200,A,-102.3996,kG,102.1939,kG
QUAD,QX02,658.6899,QUAD:EXT:748,,Individual,-120,A,120,A,-67.7188,kG,67.4722,kG
QUAD,QSP3H,2877.459533,QUAD:SPH:420,QSP3H,String Main,0,A,165,A,0.6854,kG,151.8374,kG
QUAD,QSP9S,3005.352036,QUAD:SPS:840,QSP1S,String,0,A,165,A,0.9002,kG,149.9742,kG
QUAD,QC001,37.72117,QUAD:COL0:240,,Individual,-12,A,12,A,-20.3999,kG,20.2045,kG
QUAD,QC004,41.07564,QUAD:COL0:320,,Individual,-12,A,12,A,-20.3901,kG,20.1969,kG
QUAD,QC011,70.39644,QUAD:COL0:880,,Individual,-12,A,12,A,-20.4404,kG,20.2614,kG
QUAD,QE204,385.122783,QUAD:EMIT2:900,,Individual,-12,A,12,A,-20.5357,kG,20.3594,kG
QUAD,QDG007,43.991515,QUAD:DIAG0:360,,Individual,-12,A,12,A,-20.3932,kG,20.2062,kG
QUAD,QE32B,3450.813809,QUAD:LTUS:730,,Individual,0,A,12,A,-20.1764,kG,-0.2599,kG
QUAD,QDG002,37.034703,QUAD:DIAG0:210,,Individual,0,A,30,A,-10.16,kG,-0.1016,kG
QUAD,CQ11B,122.576362,QUAD:BC1B:250,,Individual,-12,A,12,A,-2.3591,kG,2.3343,kG
QUAD,QDL15,3291.60724,QUAD:LTUS:300,QDL12,String,0,A,165,A,0.2728,kG,51.5842,kG
QUAD,QSP9H,3005.236253,QUAD:SPH:840,QSP5H,String,0,A,165,A,0.2504,kG,52.0361,kG
QUAD,QSP5S,2964.649744,QUAD:SPS:710,,Individual,0,A,165,A,0.2497,kG,51.9108,kG
QUAD,QSP6S,2983.244744,QUAD:SPS:770,QSP4S,String,0,A,165,A,-51.9078,kG,-0.2628,kG
QUAD,QSP4S,2946.054744,QUAD:SPS:650,QSP4S,String Main,0,A,165,A,-52.1182,kG,-0.2437,kG
QUAD,QDOG2,681.980858,QUAD:DOG:135,QDOG2,String Main,0,A,165,A,-51.9913,kG,-0.1212,kG
QUAD,QDOG3,691.60583,QUAD:DOG:150,QDOG3,String Main,0,A,165,A,0.12,kG,52.1157,kG
QUAD,Q0H07,17.237488,QUAD:HTR:440,,Individual,0,A,45,A,0.0807,kG,6.7418,kG
QUAD,Q0H08,17.7717,QUAD:HTR:460,,Individual,0,A,45,A,-6.7475,kG,-0.0715,kG
QUAD,QL3P,805.631475,QUAD:DOG:335,,Individual,0,A,190,A,0.1071,kG,28.3518,kG
QUAD,CQ02B,-8.398857,QUAD:GUNB:823:1,,Individual,-2,A,2,A,-0.0055,kG,0.0058,kG
QUAD,SQ01B,-9.798137,QUAD:GUNB:212:2,,Individual,-2,A,2,A,-0.0054,kG,0.0057,kG
QUAD,QCM02,90.16687,QUAD:L1B:0285,,Individual,-20,A,20,A,-12.21000028,kG,12.21000028,kG
QUAD,QCM06,215.725062,QUAD:L2B:0685,,Individual,-20,A,20,A,-12.21000028,kG,12.21000028,kG
QUAD,QCM10,264.606622,QUAD:L2B:1085,,Individual,-20,A,20,A,-12.21000028,kG,12.21000028,kG
QUAD,QCM17,414.65092,QUAD:L3B:1785,,Individual,-20,A,20,A,-12.21000028,kG,12.21000028,kG
QUAD,QCM21,463.53248,QUAD:L3B:2185,,Individual,-20,A,20,A,-12.21000028,kG,12.21000028,kG
QUAD,QCM32,600.50608,QUAD:L3B:3285,,Individual,-20,A,20,A,-12.21000028,kG,12.21000028,kG
XCOR,XC02B,-9.374567,XCOR:GUNB:388,,Individual,-3,A,3,A,-0.0052,kG-m,0.0051,kG-m
YCOR,YC05B,-8.155903,YCOR:GUNB:927,,Individual,-3,A,3,A,-0.0052,kG-m,0.0051,kG-m
YCOR,YCDG005,41.041515,YCOR:DIAG0:290,,Individual,-6,A,6,A,-0.0049,kG-m,0.0049,kG-m
YCOR,YC0H05,15.479906,YCOR:HTR:377,,Individual,-2,A,2,A,-0.0048,kG-m,0.0048,kG-m
XCOR,XC0H07,16.970382,XCOR:HTR:428,,Individual,-2,A,2,A,-0.0048,kG-m,0.0048,kG-m
YCOR,YCHD01,27.950076,YCOR:HTR:841,,Individual,-2,A,2,A,-0.0048,kG-m,0.0048,kG-m
XCOR,XCHD01,28.196864,XCOR:HTR:848,,Individual,-2,A,2,A,-0.0048,kG-m,0.0048,kG-m
YCOR,YCHD03,30.901652,YCOR:HTR:951,,Individual,-2,A,2,A,-0.0048,kG-m,0.0048,kG-m
YCOR,YCC007,54.70124,YCOR:COL0:569,,Individual,-2,A,2,A,-0.0048,kG-m,0.0048,kG-m
XCOR,XCC104,142.46037,XCOR:COL1:328,,Individual,-2,A,2,A,-0.0048,kG-m,0.0048,kG-m
YCOR,YCC109,162.885202,YCOR:COL1:729,,Individual,-2,A,2,A,-0.0048,kG-m,0.0048,kG-m
YCOR,YCC111,170.885202,YCOR:COL1:889,,Individual,-2,A,2,A,-0.0048,kG-m,0.0048,kG-m
YCOR,YCM02,90.16687,YCOR:L1B:0285,,Individual,-20,A,20,A,-0.0536,kG-m,0.0536,kG-m
YCOR,YCM14,313.488182,YCOR:L2B:1485,,Individual,-20,A,20,A,-0.0536,kG-m,0.0536,kG-m
YCOR,YCM17,414.65092,YCOR:L3B:1785,,Individual,-20,A,20,A,-0.0536,kG-m,0.0536,kG-m
YCOR,YCM24,500.19365,YCOR:L3B:2485,,Individual,-20,A,20,A,-0.0536,kG-m,0.0536,kG-m
BEND,BCXXL3,3509.010435,BEND:LTUS:765,BCXXL2,String,-17.5,A,17.5,A,-2.7915,kG-m,2.7628,kG-m
BEND,BX32,3285.404201,BEND:LTUH:280,BYD1,String,0,A,300,A,0.1492,GeV/c,23.0915,GeV/c
QUAD,QHXH24,3610.789364,QUAD:UNDH:2480,,Individual,-6.002449,A,6.0050575,A,-41.850793,kG,41.874264,kG
QUAD,QHXH40,3674.991331,QUAD:UNDH:4080,,Individual,-6.0018523,A,6.0056167,A,-42.632553,kG,42.657612,kG
QUAD,QHXH19,3590.72625,QUAD:UNDH:1980,,Individual,-6.0028312,A,6.0058153,A,-42.037522,kG,42.059463,kG
QUAD,QHXH43,3687.0292,QUAD:UNDH:4380,,Individual,-6.0029454,A,6.0058081,A,-42.643447,kG,42.669621,kG
QUAD,QHXH21,3598.884879,QUAD:UNDH:2180,,Individual,-6.0029301,A,6.0057829,A,-42.123302,kG,42.145882,kG
QUAD,QHXH41,3679.003954,QUAD:UNDH:4180,,Individual,-6.0011046,A,6.0043924,A,-42.317958,kG,42.34273,kG
QUAD,QSXH24,3602.814625,QUAD:UNDS:2480,,Individual,-6.0054512,A,6.0033945,A,-43.486936,kG,43.505926,kG
QUAD,QSXH30,3629.214338,QUAD:UNDS:3080,,Individual,-6.0065143,A,6.0053402,A,-43.121555,kG,43.120426,kG
XCOR,XCHX24,3610.789364,XCOR:UNDH:2480,,Individual,-1,A,1,A,-0.006039425,kG-m,0.006039425,kG-m
YCOR,YCHX18,3586.713627,YCOR:UNDH:1880,,Individual,-1,A,1,A,-0.00614182,kG-m,0.00614182,kG-m
YCOR,YCHX42,3683.016577,YCOR:UNDH:4280,,Individual,-1,A,1,A,-0.006033628,kG-m,0.006033628,kG-m
XCOR,XCHX47,3703.079692,XCOR:UNDH:4780,,Individual,-1,A,1,A,-0.006082694,kG-m,0.006082694,kG-m
XCOR,XCHX30,3634.865102,XCOR:UNDH:3080,,Individual,-1,A,1,A,-0.006141855,kG-m,0.006141855,kG-m
XCOR,XCHX28,3626.839856,XCOR:UNDH:2880,,Individual,-1,A,1,A,-0.006196205,kG-m,0.006196205,kG-m
XCOR,XCHX38,3666.966085,XCOR:UNDH:3880,,Individual,-1,A,1,A,-0.00608564,kG-m,0.00608564,kG-m
YCOR,YCHX38,3666.966085,YCOR:UNDH:3880,,Individual,-1,A,1,A,-0.005948157,kG-m,0.005948157,kG-m
XCOR,XCHX13,3566.650512,XCOR:UNDH:1380,,Individual,-1,A,1,A,-0.006184609,kG-m,0.006184609,kG-m
XCOR,XCSX36,3655.61405,XCOR:UNDS:3680,,Individual,-1,A,1,A,-0.005895984,kG-m,0.005895984,kG-m
XCOR,XCSX27,3616.014482,XCOR:UNDS:2780,,Individual,-1,A,1,A,-0.007064063,kG-m,0.007064063,kG-m
YCOR,YCSX45,3695.213618,YCOR:UNDS:4580,,Individual,-1,A,1,A,-0.00661201,kG-m,0.00661201,kG-m
BEND,BX22,2424.0755,BEND:LI24:790,BX22,String Main,0,A,240,A,0.01127,kG-m,9.9094,kG-m
BEND,BX24,2436.1263,BEND:LI24:880,BX22,String,0,A,240,A,0.01127,kG-m,9.9094,kG-m
BEND,BCXSS4,3650.467106,BEND:UNDS:3570,BCXSS1,String,-9,A,9,A,0,kG-m,2.68,kG-m
QUAD,QM04,2034.683482,QUAD:IN20:781,,Individual,-12,A,12,A,-20,kG,20,kG
QUAD,QA12,2041.03588,QUAD:LI21:161,,Individual,-12,A,12,A,-20,kG,20,kG
QUAD,Q21601,2093.6416,QUAD:LI21:601,,Individual,0,A,37.5,A,0,kG,21.17318,kG
QUAD,Q21801,2118.3304,QUAD:LI21:801,,Individual,0,A,37.5,A,0,kG,21.17318,kG
QUAD,Q22201,2145.864,QUAD:LI22:201,,Individual,0,A,37.5,A,0,kG,21.17318,kG
QUAD,Q28301,2767.8084,QUAD:LI28:301,,Individual,0,A,37.5,A,-21.17318,kG,0,kG
QUAD,Q28501,2792.4972,QUAD:LI28:501,,Individual,0,A,37.5,A,-21.17318,kG,0,kG
QUAD,Q30501,2995.6972,QUAD:LI30:501,,Individual,0,A,100,A,-106.28,kG,0,kG
QUAD,Q30601,3007.84,QUAD:LI30:601,,Individual,0,A,100,A,0,kG,106.28,kG
XCOR,XC21302,2056.9086,XCOR:LI21:302,,Individual,-6,A,6,A,-0.015,kG-m,0.015,kG-m
XCOR,XC22202,2146.27,XCOR:LI22:202,,Individual,-6,A,6,A,-0.07,kG-m,0.07,kG-m
XCOR,XC24702,2409.9864,XCOR:LI24:702,,Individual,-6,A,6,A,-0.0624,kG-m,0.06243,kG-m
XCOR,XC25402,2475.76,XCOR:LI25:402,,Individual,-6,A,6,A,-0.0624,kG-m,0.06243,kG-m
XCOR,XC27702,2716,XCOR:LI27:702,,Individual,-6,A,6,A,-0.0624,kG-m,0.06243,kG-m
XCOR,XC28502,2792.9735,XCOR:LI28:502,,Individual,-6,A,6,A,-0.06243,kG-m,0.06243,kG-m
XCOR,XC30302,2971.4874,XCOR:LI30:302,,Individual,-6,A,6,A,-0.06243,kG-m,0.06243,kG-m
XCOR,XC30402,2983.8188,XCOR:LI30:402,,Individual,-6,A,6,A,-0.06243,kG-m,0.06243,kG-m
XCOR,XCAPM2,3120.217181,XCOR:BSYH:485,,Individual,0,A,0.912,A,0,kG-m,0.001,kG-m
XCOR,XCDL1,3270.281823,XCOR:LTUH:248,,Individual,-6,A,6,A,-0.06,kG-m,0.06,kG-m
XCOR,XCDL2,3306.17884,XCOR:LTUH:348,,Individual,-6,A,6,A,-0.06,kG-m,0.06,kG-m
XCOR,XCQT22,3323.991478,XCOR:LTUH:388,,Individual,0,A,6,A,0,kG-m,0.12,kG-m
XCOR,XCE33,3467.935377,XCOR:LTUH:738,,Individual,-12,A,12,A,-0.06,kG-m,0.06,kG-m
YCOR,YC21403,2069.7307,YCOR:LI21:403,,Individual,-6,A,6,A,-0.015,kG-m,0.015,kG-m
YCOR,YC21603,2094.4385,YCOR:LI21:603,,Individual,-6,A,6,A,-0.015,kG-m,0.015,kG-m
YCOR,YC21703,2106.65,YCOR:LI21:703,,Individual,-6,A,6,A,-0.015,kG-m,0.015,kG-m
YCOR,YC23303,2260.5926,YCOR:LI23:303,,Individual,-6,A,6,A,-0.07,kG-m,0.07,kG-m
YCOR,YC24403,2374.4648,YCOR:LI24:403,,Individual,-6,A,6,A,-0.0624,kG-m,0.06243,kG-m
YCOR,YC26503,2589.96,YCOR:LI26:503,,Individual,-6,A,6,A,-0.0624,kG-m,0.06243,kG-m
YCOR,YC27503,2691.6783,YCOR:LI27:503,,Individual,-6,A,6,A,-0.0624,kG-m,0.06243,kG-m
